pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
120;0,053048;0,046875;0,00;64;0,003305;0,000000;0,00;41;0,010708;0,000000;0,00;SAT
1157;0,809407;0,593750;0,00;61;0,031754;0,000000;0,00;39;0,017988;0,000000;0,14;SAT
104;0,048766;0,031250;0,29;70;0,002890;0,000000;0,00;42;0,006910;0,015625;0,01;SAT
120;0,045968;0,046875;0,05;58;0,005581;0,000000;0,00;40;0,010103;0,000000;0,00;SAT
724;8,515028;7,578125;3,35;60;0,025523;0,000000;0,00;43;0,014062;0,000000;0,00;SAT
1044;11,831250;11,312500;1,51;60;0,010974;0,000000;0,00;34;0,011628;0,000000;0,00;SAT
1441;0,849867;0,765625;0,00;60;0,008425;0,000000;0,00;41;0,003643;0,000000;0,00;SAT
18397;426,589965;416,671875;2,44;65;0,000712;0,000000;0,00;41;0,000586;0,000000;0,00;SAT
129;0,101628;0,046875;0,39;59;0,017820;0,000000;0,00;42;0,012413;0,000000;0,00;SAT
4128;12,692882;12,046875;0,37;63;0,007222;0,000000;0,00;44;0,004063;0,000000;0,00;SAT
50;0,017462;0,000000;0,06;59;0,002375;0,000000;0,00;2;0,005945;0,000000;0,00;UNSAT
217;0,270625;0,234375;1,51;60;0,015410;0,000000;0,00;41;0,005498;0,000000;0,00;SAT
115;0,055893;0,031250;0,38;57;0,002696;0,000000;0,00;41;0,016288;0,000000;0,00;SAT
246;0,341345;0,328125;1,31;61;0,002276;0,000000;0,00;43;0,002267;0,000000;0,00;SAT
329;0,710083;0,609375;1,50;61;0,001939;0,000000;0,00;39;0,012315;0,000000;0,00;SAT
193;0,272054;0,171875;0,93;64;0,027927;0,000000;0,00;44;0,003286;0,000000;0,00;SAT
287;0,553475;0,390625;1,56;62;0,039700;0,000000;0,00;40;0,034002;0,000000;0,00;SAT
105;0,056545;0,031250;0,35;67;0,003262;0,000000;0,00;45;0,034879;0,000000;0,00;SAT
50;0,018784;0,000000;0,00;61;0,024662;0,000000;0,00;2;0,002421;0,000000;0,00;UNSAT
137;0,074071;0,046875;0,20;64;0,009148;0,000000;0,00;42;0,018869;0,000000;0,00;SAT
394;2,227706;1,968750;1,04;62;0,024266;0,000000;0,00;44;0,008720;0,000000;0,00;SAT
584;5,777861;5,140625;1,90;62;0,007153;0,000000;0,00;42;0,015408;0,000000;0,00;SAT
2397;10,536878;10,000000;1,43;59;0,004435;0,000000;0,00;44;0,001863;0,000000;0,00;SAT
675;8,234381;7,828125;2,19;61;0,003002;0,000000;0,00;43;0,017430;0,000000;0,00;SAT
1381;18,935773;17,687500;1,52;54;0,002375;0,000000;0,00;39;0,005404;0,000000;0,00;SAT
651;9,547303;8,984375;2,32;64;0,014301;0,000000;0,00;43;0,015513;0,015625;0,00;SAT
555;3,657643;3,515625;2,91;61;0,006186;0,000000;0,00;40;0,012045;0,000000;0,00;SAT
274;0,389764;0,390625;0,00;60;0,003155;0,000000;0,00;39;0,001575;0,000000;0,00;SAT
1588;1,089661;1,046875;0,00;57;0,004967;0,000000;0,00;43;0,006466;0,000000;0,00;SAT
675;7,574998;6,968750;2,29;61;0,011988;0,000000;0,00;41;0,013160;0,000000;0,00;SAT
137;0,127966;0,078125;0,00;58;0,014897;0,000000;0,00;42;0,015065;0,000000;0,00;SAT
1469;12,998802;12,125000;1,24;65;0,010232;0,015625;0,00;41;0,013362;0,000000;0,00;SAT
239;0,399849;0,312500;0,00;64;0,021862;0,000000;0,00;43;0,030533;0,015625;0,00;SAT
3151;22,374689;21,015625;0,51;61;0,002140;0,015625;0,00;38;0,001802;0,000000;0,00;SAT
5223;37,661757;36,296875;2,07;59;0,006587;0,000000;0,00;40;0,010318;0,000000;0,07;SAT
168;0,132238;0,109375;0,00;66;0,001836;0,000000;0,00;43;0,009432;0,000000;0,00;SAT
