pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
7108;4,633553;4,250000;0,04;27;0,007116;0,000000;0,00;22;0,002344;0,000000;0,00;SAT
5301;2,386144;2,046875;0,00;41;0,010358;0,000000;0,00;23;0,012213;0,000000;0,00;SAT
2682;0,998510;0,781250;0,00;38;0,001491;0,000000;0,00;22;0,001241;0,000000;0,00;SAT
30;0,006000;0,000000;0,00;33;0,008615;0,000000;0,00;2;0,003388;0,000000;0,00;UNSAT
6671;3,814473;3,171875;0,71;38;0,017478;0,000000;0,00;20;0,012236;0,015625;0,00;SAT
4151;1,613931;1,375000;0,41;32;0,014264;0,000000;0,00;22;0,011647;0,000000;0,00;SAT
30;0,008828;0,000000;0,00;33;0,005277;0,000000;0,00;2;0,008608;0,000000;0,00;UNSAT
2619;0,897419;0,750000;0,74;32;0,004701;0,000000;0,00;21;0,007859;0,000000;0,00;SAT
7527;4,569633;4,250000;1,44;34;0,008358;0,000000;0,00;19;0,005841;0,000000;0,00;SAT
3454;1,361299;1,062500;0,00;38;0,004695;0,000000;0,00;21;0,009041;0,000000;0,00;SAT
6681;4,089893;3,218750;0,44;37;0,011618;0,000000;0,00;20;0,014401;0,000000;0,00;SAT
2105;0,603843;0,390625;0,00;36;0,016837;0,000000;0,00;23;0,033835;0,000000;0,00;SAT
30;0,006125;0,000000;0,00;33;0,006324;0,000000;0,00;2;0,009254;0,000000;0,00;UNSAT
8708;5,581380;4,484375;0,11;37;0,008478;0,000000;0,00;22;0,005104;0,000000;0,00;SAT
4379;2,129875;1,968750;0,00;34;0,011833;0,000000;0,00;18;0,007929;0,000000;0,00;SAT
6151;3,193204;2,687500;0,00;33;0,006078;0,000000;0,00;21;0,001458;0,000000;0,00;SAT
4031;1,448599;1,187500;0,00;35;0,008957;0,000000;0,00;21;0,007186;0,000000;0,00;SAT
5314;2,720949;2,343750;0,25;34;0,011522;0,000000;0,00;20;0,007202;0,000000;0,00;SAT
4319;1,810189;1,437500;0,00;33;0,010240;0,000000;0,00;22;0,004931;0,000000;0,00;SAT
3041;1,162489;0,921875;0,20;35;0,003003;0,000000;0,00;19;0,002786;0,000000;0,00;SAT
8149;5,139436;4,468750;0,65;32;0,009696;0,000000;0,00;19;0,017254;0,000000;0,00;SAT
30;0,006767;0,000000;0,00;41;0,011822;0,000000;0,00;2;0,004736;0,000000;0,00;UNSAT
30;0,003757;0,000000;0,27;32;0,011555;0,015625;0,00;2;0,005396;0,000000;0,00;UNSAT
4271;2,115852;1,937500;0,00;33;0,007639;0,000000;0,00;20;0,009671;0,000000;0,00;SAT
6056;3,431599;2,968750;0,00;31;0,004043;0,000000;0,00;20;0,008634;0,000000;0,00;SAT
