pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
6586;98,417477;94,765625;2,00;348;0,045537;0,046875;0,04;225;0,070149;0,046875;0,00;SAT
300;0,040056;0,046875;1,94;353;0,050028;0,031250;0,00;2;0,002262;0,000000;0,00;UNSAT
300;0,137783;0,109375;0,81;340;0,052974;0,062500;0,00;2;0,002086;0,000000;0,00;UNSAT
300;0,222638;0,218750;1,55;344;0,042104;0,046875;0,00;2;0,007331;0,000000;0,00;UNSAT
5318;56,468582;54,703125;2,96;365;0,046879;0,046875;0,03;228;0,053177;0,062500;0,00;SAT
5151;52,592792;50,765625;2,89;344;0,049730;0,046875;0,04;224;0,069572;0,062500;0,00;SAT
300;0,233344;0,218750;1,69;336;0,038614;0,015625;0,00;2;0,003636;0,000000;0,00;UNSAT
6645;100,917048;97,531250;2,87;337;0,047021;0,046875;0,04;227;0,047674;0,046875;0,00;SAT
300;0,037452;0,015625;0,69;343;0,043860;0,015625;0,00;2;0,000592;0,000000;0,00;UNSAT
300;0,105979;0,078125;1,66;360;0,042109;0,031250;0,00;2;0,001649;0,000000;0,00;UNSAT
5268;56,766356;54,500000;1,98;345;0,045054;0,046875;0,03;230;0,046892;0,046875;0,99;SAT
300;0,222927;0,218750;1,45;361;0,052123;0,031250;0,00;2;0,000611;0,000000;0,00;UNSAT
300;0,046714;0,046875;1,84;357;0,049896;0,046875;0,00;2;0,001057;0,000000;0,00;UNSAT
300;0,217366;0,218750;0,09;347;0,047187;0,031250;0,00;2;0,000733;0,000000;0,00;UNSAT
6613;91,309814;89,031250;2,86;330;0,048151;0,046875;0,03;224;0,060679;0,062500;0,00;SAT
6515;126,231337;123,015625;1,99;341;0,059848;0,062500;0,03;227;0,047011;0,046875;0,75;SAT
6796;109,435938;106,093750;2,21;360;0,047550;0,046875;0,03;241;0,088446;0,062500;0,00;SAT
300;0,136380;0,125000;1,43;341;0,059760;0,062500;0,00;2;0,001378;0,000000;0,00;UNSAT
300;0,269129;0,265625;0,01;337;0,058546;0,062500;0,03;2;0,001406;0,000000;0,00;UNSAT
300;0,106768;0,109375;2,75;334;0,042189;0,031250;0,00;2;0,009791;0,000000;0,00;UNSAT
6522;80,343815;78,078125;0,02;341;0,052822;0,046875;0,03;227;0,064930;0,046875;0,23;SAT
8263;162,664197;158,218750;2,51;350;0,045427;0,046875;0,04;221;0,045773;0,046875;0,00;SAT
300;0,250863;0,250000;1,13;355;0,041395;0,046875;0,02;2;0,000548;0,000000;0,00;UNSAT
300;0,072971;0,046875;2,66;363;0,043177;0,015625;0,00;2;0,005653;0,000000;0,00;UNSAT
300;0,035430;0,031250;1,92;350;0,046626;0,046875;0,00;2;0,002040;0,000000;0,00;UNSAT
6551;89,169534;86,312500;0,00;360;0,057333;0,015625;0,02;224;0,055771;0,062500;0,55;SAT
300;0,248008;0,234375;2,23;331;0,057007;0,062500;0,00;2;0,001125;0,000000;0,00;UNSAT
300;0,240833;0,234375;2,75;350;0,063025;0,031250;0,00;2;0,001315;0,000000;0,00;UNSAT
300;0,066277;0,046875;2,30;354;0,051969;0,031250;0,00;2;0,001531;0,000000;0,00;UNSAT
300;0,031419;0,031250;0,02;339;0,043911;0,046875;0,03;2;0,007599;0,000000;0,00;UNSAT
6978;113,892192;109,812500;0,94;343;0,044365;0,046875;0,03;227;0,046370;0,046875;0,64;SAT
300;0,048936;0,046875;2,97;342;0,046993;0,031250;0,00;2;0,002234;0,000000;0,00;UNSAT
300;0,017624;0,015625;0,96;326;0,041563;0,046875;0,00;2;0,001564;0,000000;0,00;UNSAT
300;0,044098;0,046875;1,02;359;0,050802;0,031250;0,00;2;0,001582;0,000000;0,00;UNSAT
300;0,125893;0,109375;0,10;370;0,046972;0,046875;0,00;2;0,001345;0,000000;0,00;UNSAT
6391;81,380816;78,453125;0,44;336;0,052604;0,031250;0,03;232;0,056284;0,046875;0,57;SAT
300;0,245952;0,218750;2,69;354;0,045826;0,046875;0,00;2;0,002743;0,000000;0,00;UNSAT
300;0,255515;0,265625;1,00;347;0,042557;0,046875;0,00;2;0,000652;0,000000;0,00;UNSAT
300;0,063730;0,031250;0,90;350;0,050955;0,046875;0,00;2;0,017603;0,000000;0,00;UNSAT
300;0,288394;0,296875;1,09;339;0,040723;0,046875;0,00;2;0,000659;0,000000;0,00;UNSAT
300;0,036953;0,031250;0,00;353;0,044495;0,046875;0,00;2;0,000797;0,000000;0,00;UNSAT
300;0,046261;0,031250;0,00;329;0,041699;0,046875;0,00;2;0,000622;0,000000;0,00;UNSAT
300;0,095706;0,078125;0,93;332;0,049663;0,046875;0,00;2;0,003552;0,000000;0,00;UNSAT
300;0,244668;0,218750;1,07;347;0,044882;0,046875;0,00;2;0,003223;0,000000;0,00;UNSAT
300;0,039717;0,031250;0,84;345;0,044848;0,046875;0,00;2;0,000607;0,000000;0,00;UNSAT
5650;77,690045;75,718750;0,00;368;0,052409;0,046875;0,03;228;0,062619;0,046875;0,62;SAT
6684;82,339640;79,562500;2,84;351;0,048792;0,046875;0,03;228;0,044752;0,046875;0,22;SAT
300;0,051240;0,062500;1,33;338;0,048688;0,046875;0,03;2;0,000587;0,000000;0,00;UNSAT
300;0,035385;0,031250;0,95;366;0,046655;0,046875;0,03;2;0,000658;0,000000;0,00;UNSAT
300;0,278806;0,281250;0,13;343;0,046454;0,046875;0,03;2;0,004028;0,000000;0,00;UNSAT
300;0,059293;0,015625;0,00;369;0,047788;0,046875;0,03;2;0,000791;0,000000;0,00;UNSAT
