pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
9183;198,820482;192,781250;0,90;22;0,780514;0,671875;3,44;116;10,017689;9,750000;0,00;Prea dificilă
9024;110,601541;106,359375;1,41;25;0,495744;0,484375;0,00;97;10,049366;9,765625;0,00;Prea dificilă
9050;186,327060;180,703125;0,11;24;0,634412;0,609375;1,77;70;10,091149;9,578125;0,00;Prea dificilă
8967;89,467344;86,109375;1,43;18;0,736620;0,750000;3,21;41;10,012388;9,656250;0,00;Prea dificilă
850;6,632206;6,500000;0,73;14;0,492675;0,453125;0,31;2;0,008712;0,000000;0,00;UNSAT
850;7,611376;7,312500;0,77;18;0,835933;0,796875;1,39;2;0,001597;0,000000;0,00;UNSAT
850;1,651561;1,593750;4,22;9;0,122530;0,125000;0,08;2;0,001184;0,000000;0,00;UNSAT
8858;152,085932;145,921875;0,52;20;0,371835;0,359375;0,02;84;10,059642;9,703125;0,00;Prea dificilă
8857;91,266226;87,562500;0,00;25;0,493002;0,484375;0,00;96;10,060822;9,750000;0,00;Prea dificilă
8994;150,607763;145,031250;0,57;25;1,720302;1,671875;3,14;103;10,088910;9,609375;0,00;Prea dificilă
850;75,949019;73,156250;1,21;15;0,393947;0,359375;0,00;2;0,001028;0,000000;0,00;UNSAT
850;2,180519;2,125000;0,00;18;0,390272;0,375000;0,90;2;0,001151;0,000000;0,00;UNSAT
8956;121,083977;115,828125;0,95;12;0,423219;0,406250;1,64;92;10,065514;9,625000;0,00;Prea dificilă
8897;119,256144;115,078125;0,00;28;0,968854;0,890625;1,14;38;10,058103;9,687500;0,00;Prea dificilă
8893;109,019186;104,906250;0,04;23;0,470724;0,453125;1,35;68;10,067143;9,437500;0,00;Prea dificilă
8772;94,148211;90,203125;1,18;26;0,588163;0,562500;0,00;96;10,046893;9,640625;1,04;Prea dificilă
850;0,856060;0,828125;3,51;26;0,487200;0,437500;0,00;2;0,002401;0,000000;0,00;UNSAT
850;1,091569;1,015625;4,56;23;0,501235;0,437500;0,00;2;0,001756;0,000000;0,00;UNSAT
850;0,438427;0,375000;3,50;22;0,733064;0,687500;0,00;2;0,005149;0,000000;0,02;UNSAT
8945;117,194872;113,828125;1,05;19;0,434276;0,421875;0,00;69;10,016978;9,656250;0,49;Prea dificilă
850;4,171032;4,031250;0,48;18;0,706715;0,687500;2,61;2;0,001628;0,000000;0,00;UNSAT
850;35,320276;34,265625;0,87;17;0,378019;0,390625;0,23;2;0,003932;0,000000;0,00;UNSAT
850;84,066550;81,109375;0,00;25;0,658744;0,625000;0,21;2;0,009300;0,000000;0,04;UNSAT
9137;123,942450;118,781250;0,71;19;0,502658;0,484375;0,93;69;10,015688;9,781250;0,00;Prea dificilă
8874;87,600143;84,484375;2,09;25;0,514355;0,500000;0,00;74;10,038071;9,734375;0,00;Prea dificilă
9159;176,725426;170,625000;0,57;18;0,430723;0,390625;0,61;40;10,078796;9,656250;0,00;Prea dificilă
8991;86,519639;82,875000;0,19;17;0,311928;0,296875;0,20;112;10,034164;9,843750;0,00;Prea dificilă
850;82,289546;78,906250;0,98;23;0,757906;0,671875;3,46;2;0,018766;0,015625;0,00;UNSAT
8979;84,584524;81,656250;0,52;16;0,523078;0,500000;0,30;104;10,016057;9,687500;0,00;Prea dificilă
8912;109,592804;106,265625;0,23;23;0,495976;0,484375;0,62;97;10,244063;9,718750;0,58;Prea dificilă
850;1,100812;1,046875;3,93;20;0,538448;0,500000;0,00;2;0,005071;0,000000;0,00;UNSAT
8882;118,057932;113,828125;1,29;20;0,949492;0,921875;0,46;87;10,020949;9,390625;0,00;Prea dificilă
9103;131,672362;125,593750;0,15;13;1,122832;1,093750;2,76;61;10,020296;9,562500;0,00;Prea dificilă
8861;166,188518;161,500000;1,26;13;0,345497;0,328125;0,38;104;10,026131;9,781250;0,00;Prea dificilă
8996;146,352585;141,406250;0,00;24;0,578720;0,546875;0,52;73;10,019804;9,765625;0,00;Prea dificilă
850;65,474498;63,718750;0,91;28;2,083834;1,984375;2,71;2;0,019757;0,000000;0,00;UNSAT
850;8,628716;8,328125;0,07;20;0,420694;0,406250;0,57;2;0,001009;0,000000;0,00;UNSAT
8954;127,414502;123,500000;0,68;32;0,734104;0,718750;0,49;44;10,019656;9,328125;0,00;Prea dificilă
8786;110,158273;105,968750;0,60;22;0,452702;0,437500;0,43;119;10,017092;9,796875;0,00;Prea dificilă
850;0,372202;0,343750;1,25;20;0,404072;0,406250;0,04;2;0,001050;0,000000;0,00;UNSAT
8935;124,023234;120,140625;1,12;20;0,462386;0,421875;1,44;118;10,032533;9,750000;0,00;Prea dificilă
8845;104,186441;100,187500;0,19;16;0,758048;0,734375;2,64;104;10,024793;9,640625;0,00;Prea dificilă
850;30,576802;29,328125;0,16;28;0,867328;0,812500;0,92;2;0,003045;0,000000;0,00;UNSAT
850;3,754905;3,640625;0,64;19;0,722660;0,656250;1,77;2;0,004930;0,000000;0,00;UNSAT
850;0,389633;0,390625;0,00;20;0,629767;0,593750;0,93;2;0,001349;0,000000;0,00;UNSAT
850;7,392637;7,171875;0,70;23;0,570816;0,578125;0,29;2;0,001707;0,000000;0,00;UNSAT
850;4,755011;4,625000;3,25;18;0,271580;0,281250;0,00;2;0,001045;0,000000;0,00;UNSAT
9072;183,489435;178,453125;0,59;22;0,889354;0,859375;3,37;41;10,090126;9,750000;0,00;Prea dificilă
8997;88,848489;84,640625;0,91;20;0,423470;0,359375;0,00;71;10,075068;9,625000;0,00;Prea dificilă
850;7,090110;6,812500;0,87;26;0,526392;0,500000;0,27;2;0,001220;0,000000;0,00;UNSAT
8955;95,023246;90,843750;0,00;29;0,717557;0,625000;0,93;122;10,019233;9,718750;0,00;Prea dificilă
850;7,060864;6,890625;3,68;21;0,875829;0,843750;0,00;2;0,001210;0,000000;0,00;UNSAT
8981;115,864561;111,765625;1,23;25;0,420920;0,421875;0,00;96;10,063951;9,734375;0,00;Prea dificilă
9028;106,335918;102,171875;1,94;17;0,375258;0,343750;0,02;42;10,016456;9,734375;0,00;Prea dificilă
8920;115,535153;111,546875;0,55;30;0,594422;0,562500;0,00;72;10,038647;9,750000;0,00;Prea dificilă
