pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
23111;100,659738;93,187500;0,00;163;1,728966;1,484375;0,61;68;0,124633;0,093750;0,62;SAT
22218;100,244854;90,984375;0,00;191;2,648382;2,234375;0,61;75;0,140956;0,125000;0,44;SAT
23458;105,675177;96,218750;0,00;150;2,129477;2,000000;0,00;67;0,136669;0,109375;0,90;SAT
25075;113,508213;104,265625;0,00;156;1,941104;1,843750;0,25;73;0,123955;0,078125;0,23;SAT
24626;110,548925;100,687500;0,00;184;1,987616;1,875000;0,33;78;0,114070;0,109375;0,10;SAT
21700;100,944052;90,828125;0,00;150;1,319666;1,203125;0,24;71;0,095067;0,093750;0,27;SAT
21409;96,430139;88,343750;0,00;174;2,620442;2,421875;0,06;71;0,094929;0,078125;0,56;SAT
23441;100,505806;92,343750;0,00;188;1,835458;1,640625;0,30;68;0,097722;0,093750;0,42;SAT
19604;81,917736;76,031250;0,00;150;2,112824;1,968750;0,62;79;0,124358;0,093750;0,14;SAT
22306;92,019493;86,171875;0,00;142;1,857867;1,515625;0,63;70;0,135118;0,093750;0,11;SAT
200;58,208436;54,921875;0,00;178;1,212126;1,093750;1,12;2;0,010499;0,015625;0,24;UNSAT
200;61,825060;56,812500;0,00;169;1,637276;1,515625;0,74;2;0,009756;0,015625;0,31;UNSAT
22079;96,690717;90,937500;0,00;177;1,869102;1,718750;0,54;82;0,147653;0,109375;0,26;SAT
27478;119,899701;111,171875;1,08;165;1,426510;1,343750;0,93;66;0,118636;0,125000;0,00;SAT
22312;96,975453;88,281250;0,00;180;2,891540;2,375000;0,24;78;0,149010;0,109375;0,62;SAT
22778;102,426333;93,921875;0,00;180;2,312053;2,109375;0,73;73;0,097370;0,078125;0,00;SAT
27667;123,914656;113,203125;0,00;136;1,687439;1,562500;1,08;63;0,122075;0,109375;0,11;SAT
200;75,222292;71,203125;0,00;169;2,325289;1,890625;0,52;2;0,015764;0,015625;0,45;UNSAT
25343;109,568899;101,890625;0,00;125;2,074625;1,687500;0,52;77;0,140608;0,125000;0,32;SAT
21781;95,023485;87,468750;0,00;170;2,322823;1,953125;0,70;79;0,139694;0,125000;0,50;SAT
25321;105,650893;97,890625;0,00;166;1,728401;1,437500;0,42;72;0,146636;0,140625;0,12;SAT
24034;107,419918;98,265625;1,09;168;1,915946;1,812500;0,20;68;0,131249;0,125000;0,43;SAT
24477;111,070020;101,234375;0,00;177;1,895599;1,843750;0,48;71;0,114234;0,109375;0,18;SAT
22938;101,831511;94,171875;0,00;167;1,715712;1,593750;0,35;67;0,113545;0,093750;0,63;SAT
23523;102,016194;93,515625;0,00;167;1,927921;1,828125;0,46;74;0,119620;0,078125;0,30;SAT
25495;110,797353;102,703125;0,00;171;1,665940;1,421875;0,10;71;0,138555;0,125000;0,00;SAT
200;3,830898;3,656250;0,00;146;1,814588;1,640625;1,32;2;0,007025;0,000000;0,15;UNSAT
20051;84,120571;78,265625;0,00;161;2,057176;1,875000;0,39;76;0,093758;0,078125;0,91;SAT
200;3,580873;3,390625;0,00;172;1,910011;1,593750;0,22;2;0,010087;0,015625;0,53;UNSAT
200;9,403012;7,828125;0,00;179;1,958153;1,781250;1,55;2;0,014086;0,015625;0,00;UNSAT
200;27,569391;24,890625;0,00;152;2,719085;2,562500;0,00;2;0,009399;0,015625;0,43;UNSAT
24985;108,585119;102,125000;0,00;183;1,566323;1,421875;0,30;71;0,103826;0,109375;0,64;SAT
23326;105,709462;99,156250;0,00;122;2,263489;2,156250;0,06;77;0,149853;0,109375;5,29;SAT
22849;98,350680;92,468750;0,00;143;2,054908;1,640625;0,59;74;0,113884;0,125000;0,32;SAT
200;5,178807;4,875000;0,00;153;1,114044;1,062500;0,54;2;0,014300;0,015625;0,28;UNSAT
24769;110,069193;102,375000;0,45;180;2,502591;2,156250;0,26;68;0,149758;0,125000;0,65;SAT
200;6,142703;5,796875;0,00;185;1,674072;1,546875;0,95;2;0,009230;0,000000;0,07;UNSAT
21902;94,854438;90,140625;0,60;160;1,109495;0,968750;0,61;76;0,120293;0,109375;4,49;SAT
23847;102,869890;96,828125;0,00;181;1,983055;1,687500;0,00;72;0,138216;0,125000;0,79;SAT
200;3,266495;3,015625;0,07;177;1,602167;1,328125;0,00;2;0,008627;0,015625;0,44;UNSAT
24028;108,576620;101,484375;0,00;171;2,251121;1,750000;1,25;64;0,138741;0,093750;3,47;SAT
26111;111,281644;103,234375;0,00;173;1,592276;1,453125;0,86;67;0,138391;0,093750;4,64;SAT
200;4,865239;4,734375;0,00;155;1,647588;1,453125;0,62;2;0,008140;0,015625;0,52;UNSAT
22565;101,276610;94,468750;0,00;157;1,418247;1,390625;0,32;78;0,118340;0,109375;0,67;SAT
21442;96,833626;88,421875;0,05;134;2,122245;2,109375;0,09;70;0,130533;0,125000;0,89;SAT
22022;99,816517;91,453125;0,00;185;1,445619;1,265625;0,09;80;0,134607;0,109375;0,68;SAT
23372;104,031025;95,515625;0,00;168;1,677871;1,515625;0,43;72;0,128712;0,125000;5,54;SAT
200;57,996292;53,593750;0,00;2;0,240360;0,218750;0,47;2;0,013740;0,000000;0,50;UNSAT
200;45,515414;41,328125;0,00;11;1,266235;1,187500;0,89;2;0,013746;0,000000;0,20;UNSAT
200;0,184837;0,171875;0,00;13;1,503101;1,312500;1,11;2;0,008166;0,000000;0,04;UNSAT
25919;108,948057;101,234375;0,00;149;2,014100;1,828125;1,21;66;0,156277;0,125000;0,00;SAT
24526;105,596671;96,750000;0,34;177;1,801524;1,578125;0,41;76;0,124588;0,109375;0,00;SAT
24476;108,705815;100,031250;0,00;155;1,992632;1,765625;0,80;67;0,124805;0,093750;0,00;SAT
27741;121,648050;112,546875;0,00;184;1,351334;1,265625;0,97;71;0,115874;0,093750;0,01;SAT
200;1,642651;1,421875;0,00;6;0,681102;0,671875;0,84;2;0,008305;0,015625;0,14;UNSAT
